billId,tax,total,date,hour
4787,4.0,26.66,10/20/2018,15:34
4788,6.25,19.05,12/14/2018,18:34
4789,6.62,26.20,09/13/2018,16:41
4790,6.62,22.81,04/09/2018,18:56
4791,6.62,30.70,12/22/2018,20:11
4792,6.87,17.20,11/22/2018,17:18
4793,6.25,35.43,02/17/2018,1:40
4794,6.62,31.70,03/09/2018,1:43
4795,4.0,14.58,11/24/2018,20:17
4796,6.62,5.82,10/14/2018,19:4
4797,6.0,17.28,01/07/2018,22:51
4798,6.62,25.44,08/03/2018,19:26
4799,6.0,22.01,11/23/2018,16:27
4800,6.0,13.63,11/02/2018,17:56
4801,6.0,7.11,11/02/2018,18:11
4802,5.75,29.03,10/11/2018,16:7
4803,6.62,17.25,08/10/2018,22:45
4804,6.0,25.21,09/26/2018,17:51
4805,6.0,33.20,04/17/2018,19:10
4806,6.0,33.87,02/18/2018,22:49
4807,5.75,35.27,05/15/2018,20:9
4808,4.0,5.89,04/10/2018,18:12
4809,4.75,17.18,12/10/2018,19:31
4810,6.0,6.65,09/12/2018,23:20
4811,6.25,12.47,02/08/2018,20:15
4812,6.0,27.84,01/26/2018,21:59
4813,4.0,17.16,08/06/2018,21:16
4814,7.0,26.15,09/13/2018,1:29
4815,6.25,37.52,06/18/2018,15:35
4816,6.25,23.28,12/11/2018,18:14
4817,7.0,17.94,11/11/2018,20:52
4818,4.0,31.73,01/18/2018,1:58
4819,4.0,16.08,07/17/2018,22:52
4820,6.62,7.72,09/19/2018,1:17
4821,6.25,33.09,10/07/2018,16:31
4822,4.75,19.01,04/10/2018,19:8
4823,6.0,24.87,12/15/2018,19:41
4824,4.0,19.14,10/04/2018,15:49
4825,6.25,17.73,08/23/2018,19:39
4826,6.0,35.45,12/08/2018,23:22
4827,6.25,24.70,03/27/2018,15:11
4828,5.0,31.21,11/17/2018,21:52
4829,4.0,6.24,09/25/2018,21:8
4830,6.0,18.59,04/25/2018,22:55
4831,7.0,23.74,12/22/2018,17:33
4832,6.0,37.08,10/26/2018,18:59
4833,6.35,34.04,09/12/2018,15:20
4834,6.62,29.62,08/19/2018,22:5
4835,4.0,21.93,07/27/2018,22:51
4836,4.0,18.21,04/02/2018,17:43
4837,6.0,10.05,08/28/2018,0:37
4838,7.0,17.48,11/25/2018,22:42
4839,6.62,22.67,12/13/2018,18:2
4840,6.0,33.81,11/02/2018,20:2
4841,4.0,21.43,07/10/2018,23:52
4842,6.0,17.18,12/22/2018,16:45
4843,7.0,37.33,07/26/2018,22:54
4844,5.3,18.36,04/14/2018,16:20
4845,5.75,10.75,04/08/2018,0:14
4846,5.75,42.28,09/01/2018,19:9
4847,6.0,24.30,08/07/2018,1:57
4848,6.35,33.29,03/21/2018,20:55
4849,6.25,8.70,12/19/2018,23:41
4850,6.62,35.49,08/21/2018,1:33
4851,4.0,15.64,05/09/2018,21:15
4852,6.0,22.94,01/20/2018,0:38
4853,6.62,17.41,08/28/2018,16:53
4854,6.62,28.35,07/13/2018,23:54
4855,6.62,18.79,09/25/2018,16:45
4856,7.25,35.05,05/01/2018,0:5
4857,6.25,27.37,12/26/2018,15:51
4858,6.0,26.79,09/13/2018,21:2
4859,6.0,5.55,05/12/2018,18:9
4860,6.0,18.57,05/24/2018,0:5
4861,6.87,26.16,11/02/2018,22:47
4862,6.25,11.07,01/12/2018,23:40
4863,7.0,15.84,12/22/2018,15:12
4864,6.62,33.98,06/19/2018,22:34
4865,6.25,33.51,05/21/2018,15:33
4866,6.25,16.12,12/16/2018,23:57
4867,6.0,30.34,03/08/2018,18:45
4868,4.0,31.52,07/18/2018,23:17
4869,6.0,13.40,11/10/2018,20:47
4870,6.0,26.14,08/13/2018,19:13
4871,6.35,23.64,04/01/2018,17:58
4872,6.25,26.88,11/07/2018,18:18
4873,6.0,33.28,10/07/2018,23:43
4874,5.0,14.95,07/06/2018,23:15
4875,4.0,34.86,04/02/2018,20:57
4876,6.62,19.42,09/27/2018,1:39
4877,5.75,18.29,02/14/2018,21:49
4878,6.25,15.85,09/22/2018,1:22
4879,5.75,20.91,10/25/2018,1:42
4880,6.87,20.51,11/09/2018,17:15
4881,6.62,21.22,09/25/2018,19:37
4882,7.25,6.97,11/21/2018,21:47
4883,6.0,20.62,12/06/2018,1:12
4884,6.0,13.22,11/22/2018,1:41
4885,6.62,25.70,05/21/2018,21:21
4886,6.0,31.79,12/02/2018,1:26
4887,6.62,36.47,02/08/2018,1:31
4888,5.75,25.82,01/24/2018,18:10
4889,6.0,42.55,09/17/2018,19:56
4890,6.0,23.54,05/15/2018,20:21
4891,6.0,22.51,11/15/2018,1:15
4892,6.35,18.28,11/21/2018,22:35
4893,6.25,20.08,04/21/2018,20:41
4894,6.0,15.70,08/09/2018,21:5
4895,6.25,10.26,12/24/2018,21:2
4896,6.25,17.13,04/10/2018,17:32
4897,6.62,6.14,03/21/2018,16:21
4898,4.0,6.23,04/15/2018,23:55
4899,5.75,23.57,07/14/2018,22:58
4900,6.62,29.03,01/18/2018,17:31
4901,6.0,34.12,06/01/2018,15:47
4902,6.0,28.91,09/18/2018,17:46
4903,7.25,26.54,07/14/2018,22:21
4904,6.62,5.41,05/22/2018,17:40
4905,6.0,13.39,02/16/2018,18:7
4906,6.25,7.67,09/23/2018,16:20
4907,6.0,8.34,07/19/2018,21:56
4908,6.25,17.47,02/22/2018,23:25
4909,6.25,25.49,05/24/2018,0:4
4910,6.25,31.05,07/03/2018,21:59
4911,4.0,15.27,10/17/2018,15:26
4912,6.87,8.80,10/27/2018,19:53
4913,6.0,32.58,02/23/2018,16:21
4914,6.25,19.83,06/27/2018,17:28
4915,5.75,16.14,10/26/2018,21:17
4916,6.25,16.35,01/24/2018,19:55
4917,6.0,22.60,02/02/2018,16:9
4918,6.62,14.45,09/17/2018,16:23
4919,6.25,7.05,05/06/2018,1:21
4920,6.0,10.25,05/10/2018,17:49
4921,6.0,10.85,01/21/2018,19:58
4922,6.25,10.13,08/09/2018,18:41
4923,6.0,15.88,02/28/2018,21:32
4924,7.25,30.65,12/01/2018,21:21
4925,4.75,29.91,12/28/2018,18:53
4926,6.35,7.88,05/23/2018,15:29
4927,6.25,30.31,02/28/2018,17:13
4928,6.25,30.04,09/20/2018,1:49
4929,6.0,21.98,01/08/2018,21:15
4930,7.0,41.61,11/15/2018,0:7
4931,7.25,28.56,03/23/2018,19:32
4932,6.0,10.38,06/04/2018,22:22
4933,4.0,11.27,05/21/2018,18:43
4934,6.25,16.96,06/19/2018,19:4
4935,6.62,25.62,01/18/2018,0:16
4936,4.0,21.33,12/28/2018,1:19
4937,4.0,31.46,12/23/2018,20:39
4938,6.0,16.76,10/22/2018,21:41
4939,6.0,10.05,10/09/2018,23:7
4940,4.75,22.35,02/22/2018,18:12
4941,7.25,35.84,08/11/2018,22:16
4942,6.0,17.56,07/05/2018,19:13
4943,6.0,16.89,06/13/2018,1:36
4944,4.0,19.47,10/12/2018,22:33
4945,4.0,36.69,05/25/2018,23:21
4946,5.75,35.46,02/18/2018,1:10
4947,6.25,11.30,08/24/2018,22:47
4948,6.35,16.64,11/12/2018,0:28
4949,6.62,14.88,12/21/2018,1:13
4950,6.0,20.84,11/21/2018,18:43
4951,4.0,20.47,02/17/2018,19:45
4952,6.25,25.24,05/25/2018,22:23
4953,6.25,8.88,11/27/2018,1:36
4954,4.0,23.94,03/16/2018,17:8
4955,6.62,19.03,12/14/2018,18:44
4956,5.0,37.63,03/16/2018,22:29
4957,6.62,17.10,12/03/2018,16:54
4958,6.25,27.18,01/26/2018,21:53
4959,4.0,22.24,03/21/2018,0:8
4960,6.0,34.11,09/22/2018,1:24
4961,5.75,8.72,09/02/2018,22:7
4962,6.25,7.07,07/19/2018,16:22
4963,4.0,28.33,12/08/2018,22:55
4964,6.0,8.28,08/05/2018,18:50
4965,6.35,9.52,02/04/2018,16:18
4966,7.25,20.59,07/22/2018,0:16
4967,4.0,17.33,06/27/2018,0:38
4968,6.25,18.89,06/22/2018,20:28
4969,6.0,32.04,04/06/2018,18:24
4970,5.75,16.86,12/05/2018,15:1
4971,6.0,32.99,05/21/2018,21:56
4972,7.0,10.92,08/04/2018,20:32
4973,6.0,21.24,12/06/2018,0:16
4974,6.62,9.64,08/02/2018,22:54
4975,7.0,21.84,09/11/2018,21:53
4976,6.0,22.39,12/06/2018,23:47
4977,5.75,42.55,11/01/2018,17:15
4978,5.0,16.77,02/26/2018,16:28
4979,5.75,27.83,01/03/2018,20:19
4980,6.0,13.98,03/28/2018,23:39
4981,5.75,40.84,04/01/2018,15:7
4982,7.0,8.35,11/02/2018,15:47
4983,4.0,7.61,11/09/2018,18:46
4984,6.0,10.65,01/18/2018,21:5
4985,6.62,22.64,06/28/2018,17:8
4986,6.62,20.28,10/24/2018,22:38
4987,7.25,20.40,10/11/2018,1:40
4988,7.25,32.98,11/25/2018,18:43
4989,6.62,15.17,11/01/2018,15:31
4990,6.62,13.71,10/04/2018,22:57
4991,5.0,18.31,08/14/2018,16:23
4992,6.0,9.61,08/19/2018,18:9
4993,6.87,5.51,04/28/2018,19:38
4994,6.87,13.08,01/17/2018,17:46
4995,5.75,6.56,05/17/2018,0:13
4996,6.35,33.44,09/01/2018,0:46
4997,4.0,28.29,05/10/2018,19:41
4998,6.0,32.43,02/10/2018,20:24
4999,6.0,16.67,04/14/2018,22:43
5000,6.0,28.23,01/05/2018,19:40
5001,6.0,33.37,10/18/2018,1:52
5002,6.0,13.25,08/22/2018,21:10
5003,5.3,10.48,04/09/2018,18:23
5004,6.25,6.32,01/24/2018,20:36
5005,6.0,23.17,05/08/2018,19:54
5006,6.0,40.15,11/19/2018,19:9
5007,7.0,10.52,02/03/2018,18:39
5008,4.0,17.47,12/24/2018,20:51
5009,6.62,31.40,06/20/2018,23:3
5010,6.25,23.28,08/16/2018,23:4
5011,7.0,5.98,11/18/2018,15:4
5012,5.3,20.31,02/04/2018,15:37
5013,6.0,33.61,03/28/2018,17:25
5014,5.0,9.33,12/27/2018,0:44
5015,6.0,36.71,06/10/2018,17:42
5016,4.0,10.04,10/03/2018,0:7
5017,4.0,30.36,04/06/2018,1:27
5018,4.0,18.31,08/10/2018,23:24
5019,6.62,20.38,08/16/2018,23:45
5020,6.0,35.70,01/27/2018,16:59
5021,6.0,37.64,02/09/2018,18:59
5022,6.62,11.33,11/14/2018,21:15
5023,6.0,11.15,03/25/2018,16:26
5024,5.0,20.04,07/03/2018,19:27
5025,7.0,29.00,03/11/2018,22:4
5026,6.0,8.64,04/17/2018,15:25
5027,6.25,23.95,01/07/2018,15:52
5028,6.25,19.57,03/11/2018,17:18
5029,4.0,6.54,07/28/2018,19:51
5030,6.62,31.29,03/16/2018,0:3
5031,4.0,12.97,10/04/2018,19:33
5032,4.0,30.20,12/23/2018,1:20
5033,4.0,23.33,11/28/2018,20:10
5034,4.0,9.28,10/11/2018,20:29
5035,4.0,24.76,12/24/2018,18:58
5036,4.75,32.92,11/13/2018,15:5
5037,5.75,27.79,02/18/2018,16:24
5038,6.0,23.19,01/25/2018,15:57
5039,4.0,20.68,11/02/2018,22:49
5040,4.0,14.83,04/11/2018,16:21
5041,5.75,6.12,06/22/2018,19:33
5042,7.25,15.24,06/03/2018,1:18
5043,6.25,29.53,11/15/2018,15:24
5044,6.62,12.81,02/21/2018,17:46
5045,5.3,26.90,08/18/2018,21:18
5046,4.0,35.11,02/02/2018,1:11
5047,4.0,38.92,12/20/2018,22:1
5048,4.0,30.36,06/14/2018,18:9
5049,6.0,8.96,11/09/2018,22:1
5050,6.62,13.42,10/23/2018,20:53
5051,6.0,39.47,11/23/2018,18:30
5052,7.0,26.80,04/07/2018,0:23
5053,6.35,35.66,11/07/2018,22:58
5054,6.25,33.59,12/12/2018,17:9
5055,4.0,11.02,08/06/2018,0:46
5056,6.25,20.38,04/28/2018,18:37
5057,6.0,10.25,12/15/2018,22:58
5058,6.25,22.63,03/25/2018,16:39
5059,6.25,19.34,01/11/2018,16:29
5060,4.0,18.93,10/11/2018,23:18
5061,6.25,36.20,04/18/2018,20:15
5062,6.0,37.14,04/19/2018,17:33
5063,6.25,17.38,12/04/2018,17:14
5064,6.0,7.38,10/26/2018,22:33
5065,6.62,11.11,12/25/2018,0:19
5066,6.0,23.96,06/03/2018,0:20
5067,6.0,19.58,04/19/2018,15:19
5068,6.62,13.87,11/18/2018,16:3
5069,6.0,35.90,09/16/2018,15:39
5070,6.0,5.95,06/21/2018,22:32
5071,4.75,16.98,12/03/2018,23:34
5072,7.0,10.35,06/01/2018,15:48
5073,6.0,25.62,11/13/2018,17:26
5074,5.3,9.46,12/14/2018,22:20
5075,6.0,11.11,06/20/2018,1:42
5076,4.0,8.39,06/18/2018,17:5
5077,6.0,30.91,03/01/2018,15:56
5078,6.62,11.63,03/04/2018,22:29
5079,7.0,6.11,10/17/2018,0:12
5080,6.25,10.81,10/23/2018,16:51
5081,6.0,29.64,09/23/2018,22:20
5082,6.25,6.26,07/01/2018,0:31
5083,6.62,7.72,12/18/2018,19:49
5084,6.0,12.22,04/09/2018,23:7
5085,6.25,8.66,11/21/2018,20:14
5086,4.0,30.98,03/06/2018,23:39
5087,6.0,24.59,01/06/2018,0:42
5088,6.0,18.29,05/02/2018,15:44
5089,6.25,26.71,11/10/2018,22:23
5090,4.0,17.93,09/25/2018,18:49
5091,4.75,16.90,09/06/2018,21:3
5092,6.25,39.35,08/27/2018,22:14
5093,6.62,7.38,11/22/2018,18:48
5094,6.0,32.20,02/17/2018,18:52
5095,6.0,21.66,05/12/2018,21:6
5096,6.62,16.14,07/14/2018,19:13
5097,7.0,27.16,04/07/2018,15:29
5098,4.0,17.05,10/14/2018,17:38
5099,6.0,11.63,03/23/2018,21:25
5100,5.3,8.80,08/12/2018,1:44
5101,6.0,14.99,10/22/2018,17:20
5102,5.0,7.01,02/17/2018,20:32
5103,4.0,23.14,02/27/2018,0:8
5104,6.25,31.94,08/25/2018,17:2
5105,6.87,19.84,03/10/2018,18:29
5106,6.0,27.22,11/03/2018,19:29
5107,6.0,19.61,02/26/2018,22:56
5108,6.25,24.66,03/12/2018,16:53
5109,6.35,22.67,12/09/2018,22:39
5110,4.0,10.70,08/28/2018,23:47
5111,4.0,33.33,04/12/2018,18:44
5112,6.0,5.44,10/19/2018,19:35
5113,4.0,8.66,07/11/2018,18:59
5114,6.25,18.98,09/21/2018,19:34
5115,5.75,18.75,04/13/2018,22:22
5116,6.0,30.44,09/20/2018,19:16
5117,5.75,21.30,12/27/2018,23:40
5118,6.25,29.49,10/18/2018,22:5
5119,6.25,5.86,08/25/2018,19:52
5120,6.62,36.95,06/06/2018,21:43
5121,7.0,40.45,09/21/2018,15:20
5122,5.75,27.09,12/28/2018,16:22
5123,4.75,18.57,07/19/2018,17:38
5124,6.0,16.67,02/24/2018,23:5
5125,5.0,10.29,09/12/2018,16:31
5126,6.25,20.01,08/20/2018,19:15
5127,4.0,24.07,08/19/2018,20:48
5128,5.3,30.37,07/13/2018,20:38
5129,4.0,9.06,04/11/2018,15:9
5130,6.25,9.46,07/12/2018,16:28
5131,6.62,25.36,05/02/2018,1:17
5132,6.0,39.01,05/22/2018,17:56
5133,6.0,29.74,03/05/2018,21:22
5134,6.0,7.26,08/04/2018,18:58
5135,4.0,17.66,08/21/2018,15:17
5136,7.25,30.01,11/12/2018,23:48
5137,6.0,20.39,06/10/2018,21:57
5138,6.0,8.78,04/25/2018,19:37
5139,7.0,25.79,07/14/2018,18:36
5140,6.0,16.74,06/16/2018,0:42
5141,4.0,19.15,04/15/2018,18:48
5142,4.0,26.98,12/09/2018,0:46
5143,4.0,30.79,05/24/2018,18:37
5144,6.62,5.94,07/06/2018,23:5
5145,6.0,31.32,07/01/2018,16:1
5146,6.0,36.51,01/02/2018,15:25
5147,6.0,33.46,11/05/2018,16:39
5148,7.0,30.46,10/19/2018,17:33
5149,6.35,19.57,12/04/2018,19:2
5150,6.0,6.97,04/18/2018,19:42
5151,7.0,36.35,12/06/2018,16:14
5152,6.0,22.51,09/03/2018,18:58
5153,5.0,5.62,07/19/2018,17:34
5154,6.0,35.36,08/21/2018,16:55
5155,6.25,32.71,09/17/2018,22:4
5156,6.62,19.67,07/01/2018,15:14
5157,6.0,37.00,03/12/2018,16:5
5158,6.87,36.22,03/20/2018,17:30
5159,4.0,10.05,08/16/2018,22:18
5160,5.75,22.15,02/09/2018,16:38
5161,4.0,31.30,08/05/2018,18:6
5162,4.75,26.72,10/04/2018,15:54
5163,6.0,11.32,10/03/2018,18:41
5164,6.0,29.72,08/16/2018,16:37
5165,5.75,25.45,06/07/2018,16:12
5166,6.0,25.61,03/18/2018,22:47
5167,6.0,40.96,06/10/2018,22:21
5168,6.25,24.84,08/16/2018,15:20
5169,6.35,13.12,01/28/2018,20:4
5170,6.0,10.26,10/06/2018,19:12
5171,6.87,23.00,10/26/2018,21:9
5172,4.0,15.94,08/15/2018,23:53
5173,4.0,8.34,05/09/2018,1:8
5174,7.25,39.23,11/07/2018,22:20
5175,6.62,13.89,08/11/2018,0:14
5176,6.25,5.47,09/20/2018,19:8
5177,4.75,30.00,06/16/2018,20:20
5178,6.0,28.27,03/24/2018,18:36
5179,6.35,18.54,04/23/2018,17:34
5180,6.0,29.03,11/05/2018,20:17
5181,6.62,17.85,04/22/2018,17:11
5182,4.0,30.11,08/15/2018,20:6
5183,6.0,5.34,10/23/2018,18:53
5184,4.0,14.14,12/08/2018,1:40
5185,5.75,40.66,07/06/2018,23:2
5186,4.0,34.11,02/19/2018,0:13
5187,6.0,37.60,02/13/2018,20:25
5188,6.62,18.84,05/08/2018,21:15
5189,6.0,37.39,06/04/2018,1:33
5190,6.0,8.10,02/26/2018,18:52
5191,6.0,31.97,05/02/2018,16:50
5192,7.0,6.55,08/14/2018,23:4
5193,6.0,36.25,06/28/2018,16:36
5194,6.0,8.06,04/25/2018,16:15
5195,5.0,16.85,12/01/2018,1:21
5196,7.25,35.68,12/14/2018,19:8
5197,6.25,30.11,07/22/2018,16:50
5198,6.62,15.64,11/03/2018,22:43
5199,5.75,35.29,05/08/2018,20:38
5200,6.62,30.03,04/09/2018,20:56
5201,7.0,17.48,07/11/2018,0:33
5202,6.25,10.33,05/07/2018,16:27
5203,6.0,16.38,11/19/2018,20:21
5204,6.0,12.86,02/04/2018,15:9
5205,4.0,14.40,11/25/2018,22:47
5206,6.62,16.80,02/25/2018,21:24
5207,6.62,20.45,01/15/2018,0:31
5208,6.0,28.90,07/09/2018,19:42
5209,4.0,15.71,04/25/2018,21:46
5210,5.75,9.56,11/12/2018,22:17
5211,6.0,7.83,10/21/2018,15:27
5212,6.0,18.87,06/03/2018,18:47
5213,6.0,6.11,06/23/2018,18:21
5214,5.75,28.33,07/23/2018,0:14
5215,6.0,26.83,03/06/2018,17:58
5216,5.75,11.18,03/11/2018,22:22
5217,4.0,26.96,06/04/2018,20:54
5218,4.0,36.23,08/07/2018,16:46
5219,6.87,10.45,12/05/2018,1:2
5220,6.0,10.68,12/11/2018,1:32
5221,6.25,31.62,03/09/2018,23:21
5222,6.62,5.59,06/07/2018,20:28
5223,6.0,23.84,01/11/2018,15:45
5224,5.75,7.70,10/07/2018,0:41
5225,4.0,13.12,03/07/2018,23:26
5226,6.0,15.56,10/20/2018,0:32
5227,6.0,18.78,03/14/2018,19:12
5228,6.0,29.30,12/10/2018,0:43
5229,4.0,22.33,06/16/2018,20:5
5230,7.0,17.70,01/05/2018,0:27
5231,6.0,20.83,07/24/2018,1:31
5232,6.62,30.62,11/05/2018,17:54
5233,6.0,5.80,03/19/2018,19:33
5234,6.0,5.67,05/19/2018,18:59
5235,6.0,6.65,04/22/2018,1:18
5236,6.0,36.93,04/25/2018,18:3
5237,4.0,15.96,07/24/2018,15:30
5238,6.35,23.21,05/13/2018,0:1
5239,7.25,10.88,03/20/2018,17:8
5240,6.0,15.08,02/24/2018,1:8
5241,4.75,19.78,07/10/2018,22:55
5242,6.0,30.55,06/05/2018,20:41
5243,4.0,7.20,01/01/2018,1:59
5244,6.0,21.36,06/20/2018,18:25
5245,5.75,23.59,02/18/2018,0:38
5246,4.75,16.45,11/05/2018,15:21
5247,4.0,11.93,09/25/2018,17:24
5248,4.75,31.52,08/09/2018,21:31
5249,6.25,14.25,04/11/2018,18:33
5250,6.0,6.11,06/11/2018,22:42
5251,4.0,23.92,08/24/2018,19:48
5252,5.3,9.74,11/21/2018,15:21
5253,4.0,23.47,02/27/2018,21:25
5254,6.0,28.49,02/06/2018,20:21
5255,6.0,32.71,12/03/2018,20:26
5256,4.75,26.46,04/06/2018,0:1
5257,6.0,34.29,10/26/2018,0:55
5258,7.0,33.39,08/26/2018,16:10
5259,6.25,11.63,07/18/2018,1:33
5260,6.0,5.34,04/27/2018,17:45
5261,6.0,19.11,09/24/2018,23:57
5262,6.0,14.95,10/13/2018,0:20
5263,4.0,43.08,10/13/2018,16:8
5264,6.87,15.35,07/17/2018,20:39
5265,6.0,15.24,08/20/2018,16:40
5266,6.62,9.16,03/15/2018,18:41
5267,5.75,10.61,03/26/2018,22:44
5268,6.0,8.73,03/18/2018,19:49
5269,6.62,5.41,12/02/2018,20:39
5270,4.0,21.80,01/12/2018,1:56
5271,6.0,21.21,12/16/2018,20:32
5272,6.0,7.83,03/09/2018,23:8
5273,4.0,30.93,01/03/2018,21:36
5274,6.0,21.85,03/26/2018,18:55
5275,7.0,12.43,12/15/2018,1:52
5276,4.0,28.64,01/12/2018,15:28
5277,4.0,16.97,05/05/2018,16:24
5278,6.0,26.83,11/26/2018,21:11
5279,6.0,27.79,11/10/2018,0:40
5280,7.0,11.20,04/13/2018,0:6
5281,6.0,27.15,05/21/2018,17:4
5282,6.62,31.64,12/14/2018,22:48
5283,6.25,19.96,08/13/2018,18:44
5284,4.0,15.49,08/03/2018,0:9
5285,5.0,36.57,05/15/2018,23:8
5286,6.25,32.92,02/09/2018,20:8
5287,6.25,29.44,04/22/2018,16:52
5288,7.25,33.03,02/21/2018,1:17
5289,6.87,16.03,08/01/2018,17:25
5290,6.25,6.61,02/07/2018,18:33
5291,4.0,6.62,01/15/2018,17:25
5292,6.62,10.33,01/14/2018,22:57
5293,6.25,17.14,04/16/2018,0:42
5294,6.62,14.29,06/16/2018,0:18
5295,6.0,18.63,09/02/2018,17:26
5296,6.0,32.63,11/26/2018,19:15
5297,6.0,21.92,04/27/2018,21:11
5298,7.0,37.49,03/06/2018,17:30
5299,4.75,20.44,08/07/2018,23:11
5300,4.0,26.97,01/05/2018,0:1
5301,6.0,31.78,06/15/2018,21:17
5302,6.0,9.93,07/24/2018,20:38
5303,6.25,27.57,01/14/2018,23:47
5304,7.25,40.78,12/23/2018,20:50
5305,6.25,7.05,05/03/2018,21:50
5306,6.0,14.13,06/05/2018,20:58
5307,5.75,11.34,09/22/2018,17:11
5308,6.25,17.50,02/15/2018,21:59
5309,6.0,30.07,07/25/2018,16:8
5310,6.62,14.46,09/19/2018,15:44
5311,6.0,29.80,10/02/2018,23:39
5312,7.0,14.08,05/23/2018,17:34
5313,6.62,7.38,06/05/2018,19:17
5314,6.62,14.29,10/25/2018,18:33
5315,6.0,8.56,03/13/2018,0:11
5316,5.75,28.17,09/07/2018,15:47
5317,6.62,22.01,05/26/2018,15:7
5318,6.62,5.41,09/28/2018,23:15
5319,6.62,19.72,04/13/2018,19:27
5320,6.25,26.12,07/01/2018,23:17
5321,6.0,19.24,09/12/2018,20:19
5322,4.0,32.14,04/10/2018,23:5
5323,6.0,6.43,02/18/2018,23:50
5324,6.25,18.81,04/22/2018,22:43
5325,4.0,9.93,06/23/2018,20:56
5326,4.0,27.64,05/02/2018,23:18
5327,6.0,27.84,01/18/2018,18:38
5328,5.75,33.15,10/23/2018,16:54
5329,4.0,36.99,09/07/2018,17:3
5330,6.25,30.62,01/18/2018,22:40
5331,6.0,10.65,12/23/2018,17:8
5332,6.35,35.68,01/19/2018,17:37
5333,6.25,10.44,11/25/2018,23:15
5334,4.0,15.02,01/23/2018,15:1
5335,6.0,29.70,02/14/2018,15:12
5336,6.0,16.80,09/25/2018,0:58
5337,6.25,27.68,04/12/2018,20:55
5338,6.0,12.59,06/10/2018,19:51
5339,4.0,11.07,05/20/2018,21:37
5340,4.0,26.85,02/01/2018,18:28
5341,4.0,20.01,12/18/2018,21:45
5342,6.0,8.96,12/27/2018,18:18
5343,4.0,25.01,08/20/2018,18:2
5344,4.0,25.27,03/24/2018,17:4
5345,6.0,27.75,10/15/2018,15:7
5346,6.87,31.52,04/18/2018,19:54
5347,4.75,9.73,05/28/2018,19:33
5348,7.25,21.20,07/23/2018,21:5
5349,6.62,30.28,06/24/2018,23:4
5350,6.0,9.97,10/10/2018,17:6
5351,4.0,25.85,07/22/2018,18:56
5352,4.0,9.69,08/11/2018,17:44
5353,6.25,22.89,03/18/2018,16:35
5354,6.0,29.65,12/24/2018,21:1
5355,6.0,31.47,01/16/2018,22:6
5356,5.0,11.39,07/25/2018,21:21
5357,4.0,15.32,01/02/2018,15:8
5358,6.25,21.60,10/12/2018,23:48
5359,6.0,15.85,09/28/2018,1:46
5360,6.0,30.36,10/02/2018,1:41
5361,5.75,11.46,05/17/2018,18:9
5362,7.25,8.71,11/19/2018,18:24
5363,6.0,21.00,10/13/2018,16:4
5364,4.0,11.41,08/07/2018,0:4
5365,6.62,17.62,06/06/2018,16:36
5366,6.62,6.42,11/07/2018,16:26
5367,6.0,28.37,04/23/2018,19:40
5368,4.0,17.67,06/14/2018,0:7
5369,6.62,20.39,01/19/2018,23:54
5370,4.0,10.70,06/28/2018,15:13
5371,5.75,30.08,10/09/2018,19:9
5372,7.25,9.20,05/08/2018,22:49
5373,6.62,9.39,05/09/2018,16:42
5374,4.0,21.69,04/14/2018,1:42
5375,6.87,19.89,01/15/2018,0:28
5376,4.0,34.23,05/28/2018,1:39
5377,6.35,25.66,03/22/2018,1:34
5378,4.75,28.57,06/08/2018,19:57
5379,7.0,25.42,11/08/2018,0:28
5380,6.0,8.64,09/14/2018,22:54
5381,6.0,34.83,06/28/2018,1:28
5382,6.25,21.32,01/24/2018,0:31
5383,7.25,29.21,08/28/2018,23:21
5384,6.25,29.46,07/08/2018,0:1
5385,6.25,10.67,07/15/2018,15:56
5386,4.0,9.16,12/18/2018,22:18
5387,6.35,17.40,02/22/2018,17:54
5388,4.0,21.78,08/06/2018,19:50
5389,5.75,35.63,05/04/2018,1:20
5390,6.87,36.82,10/19/2018,18:43
5391,6.87,11.41,11/23/2018,23:26
5392,4.0,9.71,03/22/2018,19:52
5393,6.0,19.33,08/10/2018,16:33
5394,6.0,38.00,04/15/2018,22:53
5395,6.62,28.00,09/03/2018,20:44
5396,6.25,38.23,05/05/2018,15:31
5397,6.25,17.81,12/11/2018,21:15
5398,6.35,10.69,05/09/2018,19:38
5399,4.0,19.77,05/21/2018,15:26
5400,6.35,24.71,04/02/2018,1:13
5401,4.0,23.76,10/10/2018,23:25
5402,6.0,20.38,03/13/2018,0:17
5403,5.75,27.73,02/12/2018,1:21
5404,6.87,19.04,05/24/2018,15:5
5405,6.62,6.03,07/08/2018,18:17
5406,6.25,31.18,06/05/2018,22:33
5407,6.0,17.82,11/26/2018,23:34
5408,4.0,10.75,11/25/2018,23:54
5409,4.0,32.68,11/21/2018,20:14
5410,6.0,35.13,11/17/2018,16:35
5411,4.0,18.10,09/23/2018,19:7
5412,6.62,7.35,07/11/2018,17:9
5413,6.0,31.34,03/11/2018,0:6
5414,6.0,12.19,11/17/2018,17:3
5415,4.75,16.90,01/10/2018,1:43
5416,6.0,36.98,07/18/2018,23:3
5417,5.0,34.91,07/13/2018,18:14
5418,6.62,36.20,10/23/2018,18:10
5419,6.0,23.24,05/24/2018,16:9
5420,6.0,10.26,04/04/2018,23:10
5421,6.0,6.62,10/17/2018,0:9
